item_id,language,name,nb_views,created_at,Difficulty,Theme,duration,type
179186,en,Set up a meeting,19,2019,Beginner,Mobility,79,tutorial
179187,en,Send a photo with location,26,2019,Beginner,Mobility,57,tutorial
179188,en,Create a quick poll,25,2019,Beginner,Mobility,71,tutorial
179189,en,Create a survey,28,2019,Beginner,Mobility,86,tutorial
179190,en,Make attendance,24,2019,Beginner,Mobility,84,tutorial
179191,en,Make and share a checklist,37,2019,Beginner,Mobility,68,tutorial
179192,en,Create a quiz,78,2019,Beginner,Mobility,109,tutorial
179193,en,Request a location,13,2019,Beginner,Mobility,95,tutorial
179194,en,Share your location,54,2019,Beginner,Mobility,95,tutorial
179195,en,Submit a bill,38,2019,Beginner,Mobility,60,tutorial
179196,en,Publish training,67,2019,Beginner,Mobility,142,tutorial
179197,en,Discover actions and groups,75,2019,Beginner,Mobility,62,tutorial
179198,en,Create a group,53,2019,Beginner,Mobility,74,tutorial
179199,en,Create hierarchical groups,70,2019,Beginner,Mobility,70,tutorial
179200,en,Join a public group,93,2019,Beginner,Mobility,48,tutorial
179314,en,Introduction to OneNote,235,2019,Beginner,Discover,76,tutorial
179316,en,Introduction to PowerPoint,104,2019,Beginner,Discover,58,tutorial
181489,en,Introduction to Word,150,2019,Beginner,Discover,59,tutorial
181492,en,Introduction to Excel,311,2019,Beginner,Discover,59,tutorial
182545,en,Introduction to Planner,133,2019,Beginner,Discover,180,tutorial
182546,en,Introduction to Stream,95,2019,Beginner,Discover,77,tutorial
182547,en,Introduction to Bookings,89,2019,Beginner,Discover,79,tutorial
183710,en,Introduction to Flow,85,2019,Beginner,Discover,66,tutorial
183712,en,Introduction to PowerApps,253,2019,Beginner,Discover,72,tutorial
183714,en,Introduction to Power Bi,160,2019,Beginner,Discover,89,tutorial
183716,en,Introduction to Kaizala,274,2019,Beginner,Discover,79,tutorial
193249,en,Microsoft has announced the phasing out of Skype for Business...,446,2019,Beginner,Communicate,59,use_case
194559,en,Create private channels,284,2019,Beginner,Collaboration,95,tutorial
233761,en,Translate Content in Word,58,2020,Beginner,Accessibility,124,tutorial
233762,en,Translate content into PowerPoint,56,2020,Beginner,Accessibility,69,tutorial
233763,en,Add a subtitle and translate your presentation in real time,38,2020,Beginner,Accessibility,46,tutorial
233764,en,Translate your Excel spreadsheets,62,2020,Intermediate,Accessibility,76,tutorial
233765,en,Translate your emails into Outlook,125,2020,Intermediate,Accessibility,160,tutorial
233766,en,Use the Translator tool on PC,16,2020,Intermediate,Accessibility,158,tutorial
233767,en,Instant translation of conversations in the Translator tool,41,2020,Intermediate,Accessibility,105,tutorial
233768,en,Use the Translator tool on mobile,65,2020,Intermediate,Accessibility,183,tutorial
233769,en,Instant mobile conversation translation,67,2020,Intermediate,Accessibility,118,tutorial
233779,en,What is Microsoft To Do?,145,2020,Intermediate,Organize,45,tutorial
233780,en,Intro to Microsoft To Do Interface,128,2020,Intermediate,Organize,161,tutorial
233781,en,Create a new task in To Do,72,2020,Intermediate,Organize,141,tutorial
233782,en,Organize your daily tasks,108,2020,Intermediate,Organize,116,tutorial
233783,en,Planner Tasks in To Do,97,2020,Intermediate,Organize,112,tutorial
233784,en,Outlook tasks in To Do,76,2020,Intermediate,Organize,171,tutorial
233785,en,Manage the most important tasks,87,2020,Intermediate,Organize,98,tutorial
233786,en,Add dates and deadlines to your tasks,63,2020,Intermediate,Organize,72,tutorial
233787,en,Create and share to-do lists with others,59,2020,Intermediate,Organize,154,tutorial
233788,en,Rank your custom lists into groups,99,2020,Intermediate,Organize,56,tutorial
237390,en,Intro to Microsoft To Do on Mobile,61,2020,Intermediate,Discover,126,tutorial
237391,en,Create a new task in To Do,59,2020,Intermediate,Organize,141,tutorial
237392,en,Organize your daily tasks,80,2020,Intermediate,Organize,139,tutorial
237393,en,Planner Tasks in To Do,56,2020,Intermediate,Organize,109,tutorial
237394,en,The Outlook tasks in To Do,52,2020,Intermediate,Organize,167,tutorial
237395,en,Manage the most important tasks,62,2020,Intermediate,Organize,88,tutorial
237396,en,Add dates and deadlines to your tasks,57,2020,Intermediate,Organize,77,tutorial
237397,en,Create and share lists with others,66,2020,Intermediate,Organize,170,tutorial
237398,en,Rank your custom lists into groups,120,2020,Intermediate,Organize,51,tutorial
244660,en,Moderate chat during a live event,111,2020,Intermediate,Communicate,102,tutorial
276511,en,A brief background on best safety practices,82,2020,Intermediate,Security,95,tutorial
276512,en,Different ways to share a document with OneDrive,38,2020,Intermediate,Security,135,tutorial
276513,en,How to avoid the excessive sharing of my document,35,2020,Intermediate,Security,70,tutorial
276514,en,How to protect my document with a password,57,2020,Intermediate,Security,63,tutorial
276515,en,Manage Access,32,2020,Intermediate,Security,61,tutorial
276516,en,Change access rights,49,2020,Intermediate,Security,71,tutorial
276517,en,Recover deleted items,58,2020,Intermediate,Security,58,tutorial
276518,en,Restore OneDrive,58,2020,Intermediate,Security,108,tutorial
280150,en,General security practices in Outlook,56,2020,Intermediate,Security,63,tutorial
280151,en,How to protect an email by encryption?,39,2020,Intermediate,Security,161,tutorial
280152,en,How do I prevent the transfer of an email?,34,2020,Intermediate,Security,127,tutorial
280153,en,How do I recognize a fraudulent email?,63,2020,Intermediate,Security,121,tutorial
280154,en,How do I block a sender?,29,2020,Intermediate,Security,61,tutorial
280155,en,How do I share a document securely with Outlook?,25,2020,Intermediate,Security,109,tutorial
291933,en,When and why use live events?,178,2020,Intermediate,Communicate,175,tutorial
291934,en,Plan and launch your live event,120,2020,Intermediate,Communicate,224,tutorial
291935,en,Start and manage your event on your own,91,2020,Intermediate,Communicate,189,tutorial
291936,en,Start and manage your event in multiple ways,93,2020,Intermediate,Communicate,125,tutorial
291937,en,Communicating between presenters and producers,86,2020,Intermediate,Communicate,58,tutorial
291938,en,Generating live machine translations,159,2020,Intermediate,Communicate,111,tutorial
291939,en,You are participating in a live event,70,2020,Intermediate,Communicate,110,tutorial
291940,en,End the event and statistics,97,2020,Intermediate,Communicate,142,tutorial
291941,en,Create or change a live event strategy,89,2020,Intermediate,Communicate,162,tutorial
291942,en,Apply a user-specific policy,81,2020,Intermediate,Communicate,103,tutorial
300236,en,"Do I share with OneDrive, SharePoint, or TEAMS?",155,2020,Intermediate,Collaboration,144,tutorial
300237,en,Understanding the different types and roles of team sites in SharePoint,83,2020,Intermediate,Collaboration,185,tutorial
300238,en,Granting access to the SharePoint site to someone outside the company,150,2020,Intermediate,Collaboration,226,tutorial
300239,en,Sharing a folder or document with someone outside the company,104,2020,Intermediate,Collaboration,224,tutorial
300240,en,Checking the granted shares,59,2020,Intermediate,Collaboration,147,tutorial
300241,en,Restricting a document to read-only mode (Extract a document),73,2020,Intermediate,Collaboration,125,tutorial
300242,en,Restoring an earlier version of your document,83,2020,Intermediate,Collaboration,110,tutorial
300243,en,Recovering deleted items (Recycle bin and Second-stage recycle bin),102,2020,Intermediate,Collaboration,138,tutorial
300244,en,Creating a permission group,39,2020,Intermediate,Collaboration,233,tutorial
300245,en,Creating a personalized permission level,70,2020,Intermediate,Collaboration,166,tutorial
300246,en,Targeting content using a specific audience,47,2020,Intermediate,Collaboration,215,tutorial
302012,en,General presentation of the new Yammer,162,2020,Intermediate,New features,123,tutorial
302013,en,Ask a question,90,2020,Intermediate,New features,43,tutorial
302014,en,Praise your employees,122,2020,Intermediate,New features,45,tutorial
302015,en,Create a survey,112,2020,Intermediate,New features,44,tutorial
302016,en,Like and comment directly from Outlook,109,2020,Intermediate,New features,45,tutorial
304187,en,Sharing your smartphone's screen,51,2020,Intermediate,New features,54,tutorial
304188,en,Use a background image during a video call,58,2020,Intermediate,New features,59,tutorial
304189,en,Simply view conversations in meetings,67,2020,Intermediate,New features,72,tutorial
304190,en,Upload a folder into Teams,101,2020,Intermediate,New features,33,tutorial
304191,en,Sync only one channel,105,2020,Intermediate,New features,56,tutorial
304192,en,Set your status message,102,2020,Intermediate,New features,65,tutorial
304193,en,Reply to a Teams conversation from an email,130,2020,Intermediate,New features,50,tutorial
304194,en,Filter the display of you documents,135,2020,Intermediate,New features,81,tutorial
304195,en,Start an ad hoc meeting,152,2020,Intermediate,New features,94,tutorial
310859,en,How to launch a New Teams Meeting in Outlook,154,2020,Intermediate,Collaboration,229,tutorial
312322,en,Understanding and securing information sharing in your instant chats,220,2020,Intermediate,Security,191,tutorial
312324,en,Secure your teams in Microsoft TEAMS as you create them,304,2020,Intermediate,Security,258,tutorial
312325,en,Private channels and privacy rules,219,2020,Intermediate,Security,225,tutorial
316709,en,Share and view your calendar,29,2020,Intermediate,Share,91,use_case
316760,en,Switch your meeting from PC to smartphone,34,2020,Intermediate,Mobility,86,use_case
317415,en,Run and generate reports for an entire team,22,2020,Intermediate,Analyze,152,use_case
317899,en,Get your teams to respond quickly,26,2020,Intermediate,Communicate,143,use_case
321808,en,Turn on Together Mode!,149,2020,Intermediate,Communicate,21,tutorial
321809,en,Email a team,114,2020,Intermediate,Communicate,48,tutorial
321810,en,Pin your important files,165,2020,Intermediate,Organize,34,tutorial
321811,en,Present Live,27,2020,Intermediate,Produce,193,tutorial
321909,en,Expand your LinkedIn network via Outlook,172,2020,Intermediate,Communicate,39,tutorial
321915,en,Daily tracking of staff activity,20,2020,Intermediate,Organize,205,use_case
321922,en,Scheduling a new team meeting!,22,2020,Intermediate,Organize,188,use_case
326156,en,Use a smartphone to edit and adjust a presentation,12,2020,Intermediate,Produce,160,use_case
326690,en,Tardiness Notification,2,2020,Intermediate,Communicate,82,use_case
326693,en,Use your smartphone to sign an agreement,5,2020,Intermediate,Mobility,125,use_case
327959,en,Working remotely on the same screen,151,2020,Intermediate,Collaborate,165,use_case
327960,en,How to get organized with a common calendar,18,2020,Intermediate,Organize,240,use_case
328057,en,Turn your Excel tables into real lists!,161,2020,Intermediate,Produce,72,tutorial
328058,en,Visually highlight some files,177,2020,Intermediate,Organize,55,tutorial
328059,en,Pin your documents to the top of your library list,153,2020,Intermediate,Organize,23,tutorial
329308,en,You got a busy signal... Try TEAMS!,265,2020,Intermediate,Mobility,99,use_case
329346,en,Attend online meetings no matter what,284,2020,Intermediate,Mobility,106,use_case
329347,en,Get an email notification when a document is modified,248,2020,Intermediate,Share,114,use_case
331355,en,Turn a meeting room into breakout rooms,71,2020,Intermediate,Collaboration,248,tutorial
346694,en,Assign or switch participants between breakout rooms,151,2021,Intermediate,Collaboration,101,tutorial
346695,en,Add breakout rooms,163,2021,Intermediate,Collaboration,91,tutorial
346696,en,Change breakout room settings,157,2021,Intermediate,Collaboration,77,tutorial
346697,en,A participant wants to go back to the main room,162,2021,Intermediate,Collaboration,102,tutorial
346698,en,Recover saved items in a breakout room,170,2021,Intermediate,Collaboration,65,tutorial
370210,en,Teams Introduction,19,2021,Intermediate,Collaboration,137,tutorial
370211,en,General presentation of the desktop application,1,2021,Intermediate,Collaboration,166,tutorial
370212,en,Search items or people,,2021,Intermediate,Collaboration,110,tutorial
370213,en,Create a team and add members,6,2021,Intermediate,Collaboration,160,tutorial
370214,en,Adding channels and tabs,2,2021,Intermediate,Collaboration,133,tutorial
370215,en,Use and manage channels and tabs,3,2021,Intermediate,Collaboration,118,tutorial
370216,en,Manage storage space on TEAMS,1,2021,Intermediate,Collaboration,175,tutorial
370217,en,Manage your teams,,2021,Intermediate,Collaboration,202,tutorial
370218,en,Set up and customize your teams,1,2021,Intermediate,Collaboration,159,tutorial
370219,en,Participate in team discussions,,2021,Intermediate,Collaboration,108,tutorial
370220,en,Edit and enrich your messages,,2021,Intermediate,Collaboration,165,tutorial
370221,en,Interact in a conversation,,2021,Intermediate,Collaboration,93,tutorial
370222,en,From chat to an online meeting,,2021,Intermediate,Collaboration,88,tutorial
370223,en,Share your screen and content,,2021,Intermediate,Collaboration,94,tutorial
370224,en,Chat in private or small groups,,2021,Intermediate,Collaboration,137,tutorial
370225,en,Track your team activities and your own,1,2021,Intermediate,Collaboration,113,tutorial
370226,en,Use and co-edit files,1,2021,Intermediate,Collaboration,163,tutorial
370227,en,Consult your events,,2021,Intermediate,Collaboration,141,tutorial
370228,en,Schedule meetings,,2021,Intermediate,Collaboration,155,tutorial
370229,en,Adjust meeting options,,2021,Intermediate,Collaboration,159,tutorial
370230,en,Join a meeting,,2021,Intermediate,Collaboration,96,tutorial
370231,en,Manage a meeting,,2021,Intermediate,Collaboration,155,tutorial
370232,en,Share content in meetings,,2021,Intermediate,Collaboration,211,tutorial
370233,en,Record a meeting in TEAMS,,2021,Intermediate,Collaboration,81,tutorial
370234,en,Take notes in a meeting,,2021,Intermediate,Collaboration,53,tutorial
370235,en,Change app settings,,2021,Intermediate,Collaboration,157,tutorial
370236,en,Choose how to receive notifications,,2021,Beginner,Collaboration,127,tutorial
370237,en,Use keyboard commands and shortcuts,,2021,Beginner,Collaboration,97,tutorial
370238,en,Invite people outside your company,1,2021,Beginner,Collaboration,66,tutorial
370239,en,"Connectors, apps, or tabs? What are their purpose?",,2021,Beginner,Collaboration,96,tutorial
370240,en,Use connectors to receive notifications,2,2021,Beginner,Collaboration,42,tutorial
375474,en,Get feedback from your coworkers with Forms questionnaires,,2021,Beginner,Collaboration,145,tutorial
376891,en,Introducing Outlook Online,56,2021,Beginner,Collaboration,117,tutorial
376892,en,Locating and sorting emails,49,2021,Beginner,Collaboration,107,tutorial
376893,en,"Reply, reply all or transfer ?",41,2021,Beginner,Collaboration,108,tutorial
376894,en,Attachments and sending options,63,2021,Beginner,Collaboration,135,tutorial
376895,en,Create and integrate a signature,49,2021,Beginner,Collaboration,126,tutorial
376896,en,Search for emails,48,2021,Beginner,Collaboration,89,tutorial
376897,en,Gaining time with multiple selection,57,2021,Beginner,Collaboration,101,tutorial
376898,en,Create and manage your files,49,2021,Beginner,Collaboration,114,tutorial
376899,en,Create quick access,65,2021,Beginner,Collaboration,81,tutorial
376900,en,Out of office andautomatic responses,46,2021,Beginner,Collaboration,154,tutorial
376901,en,Classify and organize yourself through categories,43,2021,Beginner,Collaboration,145,tutorial
376902,en,Automate the processing of your emails,48,2021,Beginner,Collaboration,203,tutorial
376903,en,Create a task from an email,45,2021,Beginner,Collaboration,101,tutorial
376904,en,Manage your tasks with To Do,50,2021,Beginner,Collaboration,120,tutorial
376905,en,Create tasks,49,2021,Beginner,Collaboration,97,tutorial
376906,en,Use different calendar display and tools,46,2021,Beginner,Collaboration,137,tutorial
376907,en,Respond to a meeting invitation,56,2021,Beginner,Collaboration,106,tutorial
376908,en,Use Outlook Online to schedule a meeting in Teams,40,2021,Beginner,Collaboration,133,tutorial
376909,en,Share your calendar,37,2021,Beginner,Collaboration,104,tutorial
376910,en,Set up and manage calendar sharing permissions,40,2021,Beginner,Collaboration,94,tutorial
376911,en,Introducing the contact tools,46,2021,Beginner,Collaboration,83,tutorial
376912,en,Add contacts via Outlook Online,54,2021,Beginner,Collaboration,95,tutorial
376913,en,Manage your contacts,43,2021,Beginner,Collaboration,79,tutorial
376914,en,Create lists and contact groups,47,2021,Beginner,Collaboration,142,tutorial
376915,en,What is Microsoft Lists,89,2021,Beginner,Collaboration,97,tutorial
376916,en,A quick tour of Microsoft Lists interface,85,2021,Beginner,Collaboration,138,tutorial
376917,en,Creating a list from a template,71,2021,Beginner,Collaboration,59,tutorial
376918,en,Creating a list from scratch,161,2021,Beginner,Collaboration,47,tutorial
376919,en,Create a list from an Excel file,121,2021,Beginner,Collaboration,102,tutorial
376920,en,Add items to a list,142,2021,Beginner,Collaboration,84,tutorial
376921,en,Change items in the list,207,2021,Beginner,Collaboration,59,tutorial
376922,en,Add a column to a list,147,2021,Beginner,Collaboration,95,tutorial
376923,en,Sort and filter a list,110,2021,Beginner,Collaboration,99,tutorial
376924,en,Share a list,161,2021,Beginner,Collaboration,86,tutorial
376925,en,Manage the display of a list,169,2021,Beginner,Collaboration,87,tutorial
376926,en,Use alerts,152,2021,Beginner,Collaboration,89,tutorial
376927,en,Automate a list with Power Automate,148,2021,Beginner,Collaboration,64,tutorial
376928,en,Create an app from a list,166,2021,Beginner,Collaboration,63,tutorial
376929,en,Working together on your lists in TEAMS,194,2021,Beginner,Collaboration,69,tutorial
385081,en,Manage relations between data sources,21,2021,Beginner,Produce,157,tutorial
385082,en,What are measures?,1,2021,Beginner,Produce,178,tutorial
385083,en,Create quick measures,1,2021,Beginner,Produce,182,tutorial
385084,en,Calculate function,2,2021,Beginner,Produce,262,tutorial
385085,en,Create dynamic visual title using the Selected Value function,1,2021,Beginner,Produce,342,tutorial
385086,en,Create slicers,4,2021,Beginner,Produce,235,tutorial
385087,en,Conditional formatting,1,2021,Beginner,Produce,215,tutorial
385088,en,Manage interactions,13,2021,Beginner,Produce,116,tutorial
385089,en,Turn on the drill down feature,5,2021,Beginner,Produce,143,tutorial
385090,en,Add an alert to a visual,13,2021,Beginner,Produce,144,tutorial
385091,en,Use the drill down filter,13,2021,Beginner,Produce,281,tutorial
393125,en,New Interface,66,2021,Beginner,Discover,182,tutorial
393126,en,Tracking Prevention,72,2021,Beginner,Discover,59,tutorial
393127,en,Collections,100,2021,Beginner,Customize,233,tutorial
393128,en,Immersive Reader,80,2021,Beginner,Organize,171,tutorial
393129,en,Picture in Picture,84,2021,Beginner,Accessibility,66,tutorial
393130,en,Dark Theme,90,2021,Beginner,Customize,62,tutorial
393131,en,Progressive Web Apps,96,2021,Beginner,Organize,191,tutorial
393132,en,Extensions,77,2021,Beginner,Organize,91,tutorial
393133,en,Grammar Tools,88,2021,Beginner,Accessibility,65,tutorial
393134,en,Discover Microsoft Search : Smart search for the modern workplace,90,2021,Beginner,Discover,237,tutorial
403215,en,Create and manage team channel,83,2021,Beginner,Security,111,tutorial
403216,en,Restrict a folder/document to certain members of your team,21,2021,Beginner,Security,109,tutorial
403217,en,Restrict a document to reading only,64,2021,Beginner,Security,63,tutorial
403218,en,Protect a document shared by password,91,2021,Beginner,Security,101,tutorial
403220,en,Introduce OneNote,,2021,Beginner,Discover,128,tutorial
403221,en,Organise notes,,2021,Beginner,Produce,177,tutorial
403222,en,Use page templates,,2021,Beginner,Produce,139,tutorial
403223,en,Move or delete items,,2021,Beginner,Customize,131,tutorial
403224,en,Add items,,2021,Beginner,Produce,124,tutorial
403225,en,Add files,,2021,Beginner,Produce,86,tutorial
403226,en,Add an Excel spreadsheet,,2021,Beginner,Produce,91,tutorial
403227,en,Add a Visio diagram,,2021,Beginner,Produce,83,tutorial
403228,en,Make better tables,,2021,Beginner,Produce,115,tutorial
403229,en,"Draw, sketch or handwrite notes",,2021,Beginner,Produce,85,tutorial
403230,en,Insert online videos,,2021,Beginner,Produce,41,tutorial
403231,en,"Save, share and share everything",,2021,Beginner,Produce,49,tutorial
403232,en,Research,,2021,Beginner,Produce,73,tutorial
403233,en,Backup and saving,,2021,Beginner,Collaborate,32,tutorial
403234,en,Sync and sharing,,2021,Beginner,Produce,28,tutorial
403235,en,See who's collaborating,,2021,Beginner,Produce,121,tutorial
403236,en,Password protect your notes,,2021,Beginner,Produce,103,tutorial
403237,en,Imbrication OneNote / Outlook,,2021,Beginner,Produce,97,tutorial
403238,en,Imbrication OneNote / Teams,,2021,Beginner,Produce,63,tutorial
403239,en,Turning web pages into notes,,2021,Beginner,Customize,169,tutorial
403240,en,Organize your items with tags,,2021,Beginner,Discover,172,tutorial
403241,en,Send your notes by email,,2021,Beginner,Produce,42,tutorial
405967,en,"What are the main differences between meetings, webinars and live events",,2021,Beginner,Communicate,146,tutorial
405968,en,How to set up webinars,,2021,Beginner,Communicate,280,tutorial
405969,en,How to register to a webinar event as an attendee,,2021,Beginner,Communicate,99,tutorial
405970,en,How to adjust your meeting options prior to launching a webinar,,2021,Beginner,Communicate,150,tutorial
405984,en,How to add full interactivity into webinars in Microsoft TEAMS,,2021,Beginner,Communicate,279,tutorial
419949,en,An Overview of SHIFTS,42,2021,Beginner,Discover,81,tutorial
419950,en,Interface Introduction of SHIFTS,28,2021,Beginner,Discover,108,tutorial
419951,en,Shift and its  imbrication with Teams,43,2021,Beginner,Organize,63,tutorial
419952,en,Create and organise a group,32,2021,Beginner,Produce,90,tutorial
419953,en,Create a Schedule and Organise it with the Help of Groups,33,2021,Beginner,Produce,102,tutorial
419954,en,What is an Open Shift?,40,2021,Advanced,Discover,45,tutorial
419955,en,How to Copy a Schedule,36,2021,Advanced,Produce,39,tutorial
419956,en,Complete and Share a Schedule,37,2021,Advanced,Produce,122,tutorial
419957,en,How to Manage Specific Settings,34,2021,Advanced,Customize,123,tutorial
419958,en,Manage Requests of Holidays and Leaves of Absences,40,2021,Advanced,Organize,58,tutorial
419959,en,The mobile App with Teams,30,2021,Advanced,Organize,48,tutorial
419960,en,How Clock In Works,35,2021,Advanced,Produce,22,tutorial
419961,en,Inform your Team about Changes,34,2021,Advanced,Communicate,42,tutorial
419962,en,Printing a Schedule,29,2021,Advanced,Share,41,tutorial
422587,en,Discovery of the interface,23,2021,Advanced,Discover,166,tutorial
422588,en,Create a new calendar,27,2021,Advanced,Produce,175,tutorial
422589,en,Publish your Booking page,24,2021,Advanced,Organize,174,tutorial
422590,en,Add a service,23,2021,Advanced,Produce,123,tutorial
422591,en,Add staff members,22,2021,Advanced,Produce,177,tutorial
422592,en,Manage permissions,26,2021,Advanced,Organize,70,tutorial
422593,en,Create custom fields,22,2021,Advanced,Produce,81,tutorial
422594,en,Make a reservation Customer,22,2021,Advanced,Produce,133,tutorial
422595,en,Make a reservation Staff,19,2021,Advanced,Produce,115,tutorial
422596,en,Manage your availabilities,19,2021,Advanced,Organize,102,tutorial
422597,en,Integrate Bookings into TEAMS,20,2021,Advanced,Produce,96,tutorial
